order_id,supplier_id,supplier_reliability_score,region,product_category,transport_mode,order_date,expected_delivery_date,actual_delivery_date,delay_days,weather_risk_index,geopolitical_risk_index,port_congestion_index,inventory_level_units,demand_forecast_units,actual_demand_units,order_value_usd,disruption_flag,demand_variance_pct,inventory_coverage_ratio,composite_risk_score,order_month,order_weekday,risk_tier
ORD-104106,SUP-037,0.757,North America,FMCG,Sea,2023-05-15,2023-06-05,2023-06-05,0,0.0,0.243,0.141,61.1,356.5,330.1,10663.17,0,-7.405329593267876,0.18509542562859738,0.167,5,Monday,Low
ORD-104107,SUP-006,0.63,Latin America,Pharma,Rail,2024-08-04,2024-08-13,2024-08-13,0,0.162,0.174,0.076,460.5,462.2,475.0,4106.34,0,2.769363911726528,0.9694736842105263,0.235,8,Sunday,Low
ORD-104108,SUP-013,0.8,Asia Pacific,Pharma,Road,2023-09-07,2023-09-11,2023-09-13,2,0.32,0.077,0.089,487.1,462.4,584.4,3580.17,0,26.3840830449827,0.8335044490075292,0.189,9,Thursday,Low
ORD-104109,SUP-023,0.548,Latin America,Textiles,Rail,2024-04-10,2024-04-17,2024-04-17,0,0.0,0.22,0.001,541.7,188.6,179.0,2088.03,0,-5.090137857900316,3.0262569832402235,0.225,4,Wednesday,Low
ORD-104110,SUP-004,0.652,Latin America,Textiles,Rail,2023-05-02,2023-05-11,2023-05-11,0,0.146,0.101,0.058,726.3,451.4,407.8,1654.45,0,-9.658839167035882,1.7810201078960273,0.205,5,Tuesday,Low
ORD-104111,SUP-021,0.656,Middle East/Africa,Automotive Parts,Road,2024-07-08,2024-07-12,2024-07-23,11,0.337,0.064,0.031,350.6,456.0,432.5,5770.76,1,-5.1535087719298245,0.8106358381502891,0.239,7,Monday,Low
ORD-104112,SUP-005,0.967,Latin America,FMCG,Rail,2023-02-09,2023-02-17,2023-02-17,0,0.237,0.242,0.025,264.4,428.3,529.7,2051.73,0,23.674994162969888,0.499150462525958,0.125,2,Thursday,Low
ORD-104113,SUP-009,0.768,Asia Pacific,Textiles,Sea,2023-03-14,2023-04-05,2023-04-05,0,0.139,0.136,0.398,587.5,392.7,326.0,5623.97,0,-16.98497580850522,1.8021472392638036,0.214,3,Tuesday,Low
ORD-104114,SUP-002,0.788,Europe,Pharma,Road,2023-07-28,2023-08-01,2023-08-01,0,0.218,0.436,0.049,398.6,465.2,509.2,4258.85,0,9.45829750644884,0.7827965435978005,0.234,7,Friday,Low
ORD-104115,SUP-035,0.443,Asia Pacific,Machinery,Road,2023-09-26,2023-09-29,2023-10-12,13,0.126,0.287,0.093,512.2,518.7,418.8,4016.94,1,-19.259687680740317,1.223018147086915,0.326,9,Tuesday,Low
ORD-104116,SUP-019,0.75,Latin America,Electronics,Rail,2023-07-14,2023-07-23,2023-07-23,0,0.283,0.344,0.014,483.3,443.7,589.9,7275.84,0,32.95019157088122,0.8192914053229361,0.242,7,Friday,Low
ORD-104117,SUP-015,0.574,North America,FMCG,Rail,2024-09-20,2024-09-28,2024-09-28,0,0.404,0.0,0.049,349.8,439.2,393.5,7574.23,0,-10.405282331511838,0.8889453621346887,0.279,9,Friday,Low
ORD-104118,SUP-016,0.842,Asia Pacific,Automotive Parts,Rail,2024-06-21,2024-06-29,2024-06-29,0,0.118,0.116,0.035,594.4,205.4,200.7,8416.8,0,-2.288218111002929,2.9616342800199305,0.121,6,Friday,Low
ORD-104119,SUP-039,0.777,Asia Pacific,Pharma,Road,2023-02-18,2023-02-21,2023-02-21,0,0.154,0.0,0.033,516.5,531.0,408.5,4001.02,0,-23.069679849340865,1.2643818849449204,0.133,2,Saturday,Low
ORD-104120,SUP-035,0.443,North America,FMCG,Road,2023-06-26,2023-07-02,2023-07-02,0,0.448,0.129,0.032,452.7,301.9,289.2,2141.24,0,-4.206690957270616,1.5653526970954357,0.365,6,Monday,Medium
ORD-104121,SUP-029,0.765,Middle East/Africa,Machinery,Road,2023-03-28,2023-03-31,2023-03-31,0,0.131,0.017,0.013,515.3,692.8,533.1,2687.44,0,-23.051385681293294,0.9666103920465202,0.132,3,Tuesday,Low
ORD-104122,SUP-009,0.768,Asia Pacific,Electronics,Rail,2024-07-01,2024-07-07,2024-07-07,0,0.31,0.242,0.057,442.4,435.9,383.6,5070.93,0,-11.998164716678128,1.1532846715328466,0.227,7,Monday,Low
ORD-104123,SUP-002,0.788,Latin America,FMCG,Sea,2023-06-28,2023-07-21,2023-07-24,3,0.028,0.209,0.06,447.8,596.2,615.0,1360.38,1,3.1533042603153225,0.728130081300813,0.143,6,Wednesday,Low
ORD-104124,SUP-015,0.574,Latin America,Machinery,Road,2024-02-26,2024-03-02,2024-03-02,0,0.352,0.217,0.075,384.9,459.8,481.7,4757.71,0,4.762940408873418,0.7990450487855512,0.313,2,Monday,Low
ORD-104125,SUP-012,0.612,Middle East/Africa,FMCG,Road,2024-07-15,2024-07-21,2024-07-21,0,0.252,0.119,0.088,478.4,363.2,376.5,3442.2,0,3.6618942731277566,1.2706507304116865,0.255,7,Monday,Low
ORD-104126,SUP-011,0.936,North America,Pharma,Air,2023-06-06,2023-06-08,2023-06-08,0,0.159,0.282,0.09,400.2,692.4,607.5,1750.77,0,-12.261698440207969,0.6587654320987654,0.135,6,Tuesday,Low
ORD-104127,SUP-012,0.612,North America,Electronics,Road,2024-07-20,2024-07-25,2024-07-31,6,0.295,0.0,0.043,281.0,254.9,233.5,4470.64,1,-8.395449195763046,1.2034261241970021,0.235,7,Saturday,Low
ORD-104128,SUP-021,0.656,North America,Machinery,Road,2024-05-07,2024-05-11,2024-05-11,0,0.359,0.178,0.087,608.1,458.2,341.8,9706.98,0,-25.40375381929288,1.7791105909888825,0.276,5,Tuesday,Low
ORD-104129,SUP-004,0.652,North America,FMCG,Road,2024-07-21,2024-07-27,2024-08-08,12,0.323,0.067,0.042,828.0,569.7,528.7,3760.25,1,-7.196770229945584,1.5661055418952146,0.24,7,Sunday,Low
ORD-104130,SUP-010,0.898,Latin America,Machinery,Rail,2023-12-07,2023-12-13,2023-12-13,0,0.0,0.417,0.029,393.5,546.4,564.0,10094.45,0,3.2210834553440746,0.6976950354609929,0.129,12,Thursday,Low
ORD-104131,SUP-011,0.936,Europe,Textiles,Sea,2024-04-24,2024-05-14,2024-05-15,1,0.153,0.004,0.658,616.0,640.3,803.2,1461.69,0,25.44119943776356,0.7669322709163346,0.163,4,Wednesday,Low
ORD-104132,SUP-022,0.872,Middle East/Africa,Pharma,Sea,2024-06-02,2024-06-22,2024-06-23,1,0.0,0.172,0.164,562.9,211.6,216.4,4133.51,0,2.2684310018903644,2.6012014787430684,0.11,6,Sunday,Low
ORD-104133,SUP-003,0.783,Middle East/Africa,Electronics,Road,2024-03-31,2024-04-05,2024-04-05,0,0.682,0.073,0.052,482.7,327.8,228.7,10351.22,0,-30.231848688224535,2.110625273283778,0.28,3,Sunday,Low
ORD-104134,SUP-018,0.727,Europe,Electronics,Road,2024-02-12,2024-02-16,2024-02-19,3,0.316,0.247,0.047,406.1,387.2,485.7,3027.18,1,25.439049586776864,0.8361128268478485,0.245,2,Monday,Low
ORD-104135,SUP-028,0.644,North America,Pharma,Road,2023-03-05,2023-03-10,2023-03-11,1,0.284,0.382,0.005,534.5,608.1,570.1,10048.04,0,-6.248972208518336,0.9375548149447465,0.291,3,Sunday,Low
ORD-104136,SUP-004,0.652,North America,Electronics,Road,2024-08-19,2024-08-23,2024-08-23,0,0.026,0.275,0.088,435.9,566.0,581.6,10029.06,0,2.756183745583043,0.7494841815680879,0.214,8,Monday,Low
ORD-104137,SUP-030,0.76,Middle East/Africa,FMCG,Rail,2023-09-19,2023-09-25,2023-09-25,0,0.133,0.043,0.017,386.2,493.4,575.3,3308.29,0,16.59910822861775,0.6713019294281245,0.14,9,Tuesday,Low
ORD-104138,SUP-039,0.777,Asia Pacific,Machinery,Rail,2024-01-24,2024-01-31,2024-01-31,0,0.337,0.302,0.006,481.1,407.4,375.3,6573.27,0,-7.879234167893953,1.2819078070876633,0.235,1,Wednesday,Low
ORD-104139,SUP-035,0.443,Europe,Textiles,Road,2024-02-13,2024-02-17,2024-02-17,0,0.196,0.178,0.014,338.7,508.7,598.8,12916.98,0,17.7118144289365,0.5656312625250501,0.31,2,Tuesday,Low
ORD-104140,SUP-039,0.777,Europe,Textiles,Rail,2024-06-04,2024-06-13,2024-06-13,0,0.279,0.306,0.085,571.3,489.2,454.5,4005.16,0,-7.093213409648404,1.2569856985698569,0.233,6,Tuesday,Low
ORD-104141,SUP-032,0.702,Latin America,Pharma,Rail,2023-10-03,2023-10-09,2023-10-09,0,0.34,0.291,0.042,539.7,525.7,544.2,8052.45,0,3.5191173673197635,0.9917309812568909,0.269,10,Tuesday,Low
ORD-104142,SUP-013,0.8,Middle East/Africa,Textiles,Sea,2023-03-05,2023-03-25,2023-03-25,0,0.49,0.234,0.472,541.9,460.3,483.4,1410.23,0,5.018466217684112,1.1210177906495655,0.32,3,Sunday,Low
ORD-104143,SUP-022,0.872,Middle East/Africa,Electronics,Air,2023-01-27,2023-01-30,2023-01-30,0,0.193,0.097,0.086,754.7,648.0,507.4,4425.96,0,-21.697530864197535,1.487386677177769,0.132,1,Friday,Low
ORD-104144,SUP-022,0.872,Latin America,Textiles,Road,2023-04-29,2023-05-04,2023-05-04,0,0.212,0.0,0.037,541.4,584.2,566.7,5343.21,0,-2.995549469359808,0.9553555673195693,0.11,4,Saturday,Low
ORD-104145,SUP-039,0.777,Middle East/Africa,Electronics,Air,2024-05-11,2024-05-14,2024-05-14,0,0.558,0.241,0.052,478.2,412.5,519.5,5634.66,0,25.93939393939394,0.9205004812319538,0.285,5,Saturday,Low
ORD-104146,SUP-006,0.63,Middle East/Africa,Textiles,Sea,2024-07-01,2024-07-22,2024-07-22,0,0.08,0.126,0.097,561.8,392.4,287.5,9993.03,0,-26.73292558613659,1.954086956521739,0.208,7,Monday,Low
ORD-104147,SUP-004,0.652,North America,Pharma,Sea,2023-05-13,2023-06-03,2023-06-30,27,0.339,0.282,0.035,400.8,544.7,477.1,4150.75,1,-12.410501193317426,0.8400754558792706,0.286,5,Saturday,Low
ORD-104148,SUP-009,0.768,North America,Automotive Parts,Sea,2024-07-28,2024-08-17,2024-08-17,0,0.136,0.371,0.12,387.7,210.4,245.4,4907.68,0,16.634980988593156,1.5798696006519966,0.219,7,Sunday,Low
ORD-104149,SUP-005,0.967,North America,Textiles,Road,2023-05-10,2023-05-14,2023-05-14,0,0.007,0.225,0.016,567.8,633.1,575.6,5060.63,0,-9.08229347654399,0.9864489228630993,0.062,5,Wednesday,Low
ORD-104150,SUP-009,0.768,Europe,Machinery,Rail,2024-04-22,2024-04-28,2024-04-28,0,0.271,0.541,0.014,387.1,612.7,492.2,5984.1,0,-19.667047494695616,0.7864689150751728,0.271,4,Monday,Low
ORD-104151,SUP-030,0.76,Asia Pacific,FMCG,Sea,2023-08-19,2023-09-10,2023-09-18,8,0.44,0.321,0.44,865.0,544.3,490.3,4834.34,1,-9.920999448833355,1.7642259840913725,0.336,8,Saturday,Medium
ORD-104152,SUP-037,0.757,Asia Pacific,Electronics,Road,2024-04-08,2024-04-14,2024-05-03,19,0.206,0.299,0.047,492.9,516.5,349.3,4260.71,1,-32.37173281703775,1.411107930146006,0.216,4,Monday,Low
ORD-104153,SUP-004,0.652,North America,Electronics,Road,2024-04-15,2024-04-19,2024-04-19,0,0.295,0.263,0.011,388.5,457.8,471.4,2454.05,0,2.970729576234156,0.8241408570216378,0.267,4,Monday,Low
ORD-104154,SUP-040,0.607,North America,FMCG,Sea,2023-08-01,2023-08-21,2023-08-21,0,0.12,0.0,0.587,485.2,369.2,314.9,7724.45,0,-14.707475622968586,1.5408066052715148,0.275,8,Tuesday,Low
ORD-104155,SUP-037,0.757,North America,Automotive Parts,Sea,2024-06-08,2024-06-29,2024-06-29,0,0.161,0.0,0.275,392.2,581.2,601.7,5329.93,0,3.527185134205093,0.651819843775968,0.179,6,Saturday,Low
ORD-104156,SUP-012,0.612,Asia Pacific,Textiles,Air,2024-06-26,2024-07-01,2024-07-01,0,0.397,0.0,0.017,118.2,309.8,332.1,3878.14,0,7.1981923821820555,0.35591689250225833,0.257,6,Wednesday,Low
ORD-104157,SUP-018,0.762,Middle East/Africa,Textiles,Air,2024-07-28,2024-08-02,2024-08-14,12,0.418,0.34,0.021,536.8,371.6,397.3,8692.27,1,6.916038751345529,1.3511200604077522,0.271,7,Sunday,Low
ORD-104158,SUP-034,0.576,North America,FMCG,Air,2023-06-07,2023-06-12,2023-06-12,0,0.464,0.186,0.1,596.4,545.9,564.4,8558.19,0,3.3888990657629603,1.0566973777462791,0.338,6,Wednesday,Medium
ORD-104159,SUP-034,0.576,Middle East/Africa,Automotive Parts,Road,2024-09-23,2024-09-29,2024-10-06,7,0.167,0.314,0.099,669.5,623.8,666.4,10341.83,1,6.829111894838093,1.0046518607442978,0.289,9,Monday,Low
ORD-104160,SUP-025,0.704,Latin America,Automotive Parts,Sea,2023-02-22,2023-03-14,2023-03-14,0,0.135,0.469,0.331,368.6,385.0,380.2,2907.04,0,-1.2467532467532496,0.9694897422409259,0.296,2,Wednesday,Low
ORD-104161,SUP-009,0.768,Latin America,FMCG,Road,2024-05-31,2024-06-04,2024-06-05,1,0.587,0.15,0.016,377.2,450.2,366.7,22618.62,0,-18.54731230564194,1.0286337605672211,0.272,5,Friday,Low
ORD-104162,SUP-020,0.762,Asia Pacific,FMCG,Sea,2023-01-30,2023-02-19,2023-02-19,0,0.0,0.152,0.174,241.6,222.4,260.5,1260.87,0,17.131294964028772,0.927447216890595,0.152,1,Monday,Low
ORD-104163,SUP-035,0.443,Asia Pacific,Electronics,Road,2023-02-20,2023-02-24,2023-02-25,1,0.474,0.465,0.065,609.5,631.3,600.7,2060.12,1,-4.847140820529053,1.0146495754952554,0.444,2,Monday,Medium
ORD-104164,SUP-027,0.793,Europe,Machinery,Road,2024-02-13,2024-02-19,2024-02-19,0,0.239,0.281,0.018,528.4,457.8,507.3,6845.92,0,10.812581913499345,1.041592745909718,0.201,2,Tuesday,Low
ORD-104165,SUP-018,0.727,Asia Pacific,Machinery,Road,2023-02-12,2023-02-15,2023-02-16,1,0.08,0.236,0.091,520.8,416.5,387.2,2180.76,0,-7.034813925570231,1.3450413223140496,0.19,2,Sunday,Low
ORD-104166,SUP-011,0.936,Middle East/Africa,Automotive Parts,Air,2023-11-08,2023-11-10,2023-11-12,2,0.466,0.121,0.017,499.3,658.9,539.0,9071.29,1,-18.19699499165275,0.9263450834879406,0.169,11,Wednesday,Low
ORD-104167,SUP-034,0.576,North America,Machinery,Rail,2023-11-21,2023-11-27,2023-11-30,3,0.875,0.233,0.088,610.8,369.7,371.8,4478.57,1,0.5680281309169658,1.6428187197417965,0.448,11,Tuesday,Medium
ORD-104168,SUP-011,0.936,Asia Pacific,Machinery,Sea,2023-01-15,2023-02-05,2023-02-05,0,0.0,0.251,0.11,59.9,580.7,468.4,2324.67,0,-19.338729120027562,0.12788215200683178,0.092,1,Sunday,Low
ORD-104169,SUP-019,0.75,Asia Pacific,Automotive Parts,Road,2023-01-15,2023-01-19,2023-01-19,0,0.351,0.206,0.018,378.7,368.1,349.2,4575.27,0,-5.134474327628371,1.0844788087056128,0.232,1,Sunday,Low
ORD-104170,SUP-015,0.574,Asia Pacific,Pharma,Sea,2023-10-15,2023-11-07,2023-11-20,13,0.358,0.273,0.267,402.1,496.3,635.1,8409.93,1,27.966955470481565,0.6331286411588727,0.355,10,Sunday,Medium
ORD-104171,SUP-014,0.805,North America,Automotive Parts,Rail,2023-03-15,2023-03-21,2023-03-21,0,0.456,0.287,0.051,762.3,423.1,430.0,12331.62,0,1.6308201370834263,1.7727906976744185,0.257,3,Wednesday,Low
ORD-104172,SUP-022,0.872,Latin America,Electronics,Air,2024-07-26,2024-07-30,2024-08-01,2,0.285,0.335,0.009,276.8,465.0,567.4,2779.21,1,22.02150537634408,0.4878392668311597,0.191,7,Friday,Low
ORD-104173,SUP-002,0.788,Asia Pacific,Electronics,Sea,2024-03-09,2024-03-30,2024-03-30,0,0.64,0.0,0.079,426.3,306.4,312.1,7554.31,0,1.8603133159269079,1.3659083627042614,0.257,3,Saturday,Low
ORD-104174,SUP-011,0.936,North America,Electronics,Rail,2023-04-10,2023-04-17,2023-04-17,0,0.327,0.375,0.085,421.0,597.7,489.6,6068.42,0,-18.085996319223693,0.8598856209150326,0.195,4,Monday,Low
ORD-104175,SUP-033,0.8,Latin America,Electronics,Air,2023-04-18,2023-04-23,2023-04-23,0,0.144,0.004,0.026,556.5,563.5,583.0,4856.94,0,3.460514640638864,0.9545454545454546,0.121,4,Tuesday,Low
ORD-104176,SUP-034,0.576,Europe,Pharma,Air,2023-11-06,2023-11-10,2023-11-16,6,0.314,0.213,0.052,395.6,395.6,288.8,5585.78,1,-26.99696663296259,1.3698060941828256,0.299,11,Monday,Low
ORD-104177,SUP-031,0.712,Europe,Pharma,Rail,2023-08-31,2023-09-09,2023-09-09,0,0.228,0.326,0.099,543.4,432.4,389.6,6981.87,0,-9.898242368177604,1.3947638603696098,0.252,8,Thursday,Low
ORD-104178,SUP-035,0.443,Middle East/Africa,Electronics,Road,2024-09-07,2024-09-12,2024-09-29,17,0.0,0.503,0.05,628.3,498.4,586.4,1666.31,1,17.65650080256822,1.0714529331514324,0.331,9,Saturday,Medium
ORD-104179,SUP-010,0.898,Europe,FMCG,Sea,2024-03-01,2024-03-23,2024-03-25,2,0.449,0.081,0.0,434.8,553.2,353.5,1627.28,0,-36.09906001446132,1.22998585572843,0.169,3,Friday,Low
ORD-104180,SUP-038,0.957,Middle East/Africa,Textiles,Sea,2023-09-10,2023-09-30,2023-10-07,7,0.294,0.0,0.061,554.5,540.5,606.2,3297.78,1,12.155411655874198,0.9147146156384031,0.1,9,Sunday,Low
ORD-104181,SUP-002,0.788,Latin America,FMCG,Road,2023-10-07,2023-10-13,2023-10-13,0,0.331,0.0,0.029,389.5,639.3,484.8,2260.36,0,-24.167057719380566,0.803424092409241,0.172,10,Saturday,Low
ORD-104182,SUP-029,0.765,North America,FMCG,Sea,2023-12-16,2024-01-07,2024-01-08,1,0.306,0.464,0.078,455.2,355.3,319.6,12599.26,0,-10.047846889952151,1.4242803504380475,0.275,12,Saturday,Low
ORD-104183,SUP-015,0.574,Middle East/Africa,Machinery,Sea,2024-06-18,2024-07-11,2024-07-11,0,0.288,0.103,0.423,309.9,390.3,340.5,9432.02,0,-12.75941583397387,0.9101321585903083,0.326,6,Tuesday,Low
ORD-104184,SUP-015,0.574,Europe,Machinery,Rail,2024-06-29,2024-07-07,2024-07-07,0,0.232,0.076,0.042,554.8,472.5,491.8,6681.85,0,4.084656084656087,1.1281008540056932,0.25,6,Saturday,Low
ORD-104185,SUP-005,0.967,North America,Automotive Parts,Road,2023-10-11,2023-10-17,2023-10-18,1,0.447,0.033,0.085,599.0,411.0,519.2,9686.94,0,26.32603406326035,1.1536979969183359,0.144,10,Wednesday,Low
ORD-104186,SUP-028,0.644,Latin America,FMCG,Road,2023-05-29,2023-06-03,2023-06-03,0,0.437,0.299,0.085,668.0,349.6,341.7,3531.19,0,-2.2597254004576754,1.9549312262218321,0.324,5,Monday,Low
ORD-104187,SUP-016,0.842,Asia Pacific,Electronics,Sea,2023-08-08,2023-08-30,2023-08-30,0,0.02,0.291,0.212,580.2,174.3,202.3,3335.25,0,16.06425702811245,2.8680177953534356,0.158,8,Tuesday,Low
ORD-104188,SUP-014,0.805,Middle East/Africa,FMCG,Rail,2023-02-24,2023-03-03,2023-03-03,0,0.404,0.54,0.097,389.4,318.9,422.9,6831.4,0,32.612104107870806,0.9207850555686924,0.302,2,Friday,Low
ORD-104189,SUP-004,0.652,Europe,FMCG,Sea,2023-12-19,2024-01-10,2024-01-10,0,0.388,0.107,0.294,375.9,393.9,275.1,2093.44,0,-30.15993907083015,1.3664122137404577,0.302,12,Tuesday,Low
ORD-104190,SUP-025,0.704,Middle East/Africa,Electronics,Road,2023-08-30,2023-09-03,2023-09-17,14,0.32,0.152,0.053,205.0,359.1,466.7,6744.47,1,29.963798384851003,0.4392543389757875,0.237,8,Wednesday,Low
ORD-104191,SUP-034,0.576,Middle East/Africa,FMCG,Road,2024-01-29,2024-02-03,2024-02-03,0,0.0,0.167,0.054,604.1,450.4,554.0,7159.48,0,23.001776198934287,1.0904332129963898,0.211,1,Monday,Low
ORD-104192,SUP-030,0.76,Middle East/Africa,Automotive Parts,Road,2024-07-21,2024-07-24,2024-07-26,2,0.262,0.005,0.005,464.0,407.7,449.6,4955.65,0,10.277164581800353,1.0320284697508897,0.163,7,Sunday,Low
ORD-104193,SUP-037,0.757,Asia Pacific,Automotive Parts,Road,2023-05-12,2023-05-18,2023-05-18,0,0.135,0.284,0.076,671.2,423.3,515.5,2415.23,0,21.781242617528935,1.3020368574199808,0.199,5,Friday,Low
ORD-104194,SUP-022,0.872,Middle East/Africa,FMCG,Road,2023-06-29,2023-07-02,2023-07-02,0,0.409,0.363,0.093,435.1,412.8,456.8,1535.23,0,10.65891472868217,0.9524956217162872,0.24,6,Thursday,Low
ORD-104195,SUP-006,0.63,North America,Pharma,Sea,2023-06-21,2023-07-14,2023-07-14,0,0.514,0.039,0.264,571.6,412.9,331.8,1827.3,0,-19.641559699685146,1.7227245328511152,0.324,6,Wednesday,Low
ORD-104196,SUP-011,0.936,Europe,Pharma,Rail,2023-12-20,2023-12-28,2023-12-28,0,0.224,0.086,0.082,668.4,642.2,701.0,6161.8,0,9.156026160074736,0.9534950071326675,0.111,12,Wednesday,Low
ORD-104197,SUP-027,0.793,Asia Pacific,Textiles,Road,2023-03-16,2023-03-20,2023-03-20,0,0.203,0.214,0.006,641.1,404.6,556.5,4585.72,0,37.5432525951557,1.152021563342318,0.177,3,Thursday,Low
ORD-104198,SUP-035,0.443,Asia Pacific,Electronics,Air,2024-02-16,2024-02-21,2024-02-21,0,0.232,0.261,0.048,866.6,388.8,393.9,12938.9,0,1.3117283950617196,2.2000507743082003,0.34,2,Friday,Medium
ORD-104199,SUP-026,0.782,Latin America,Electronics,Rail,2024-01-08,2024-01-14,2024-01-14,0,0.212,0.041,0.081,432.9,458.3,368.8,5730.42,0,-19.528692995854243,1.17380694143167,0.161,1,Monday,Low
ORD-104200,SUP-009,0.768,Asia Pacific,FMCG,Sea,2024-04-03,2024-04-24,2024-04-24,0,0.389,0.128,0.132,294.9,381.1,401.7,7895.0,0,5.405405405405396,0.7341299477221807,0.235,4,Wednesday,Low
ORD-104201,SUP-040,0.762,Europe,Pharma,Sea,2023-10-09,2023-10-30,2023-11-15,16,0.589,0.257,0.382,473.4,677.0,686.5,3256.45,1,1.4032496307237814,0.6895848506919154,0.351,10,Monday,Medium
ORD-104202,SUP-023,0.548,Europe,Machinery,Road,2023-11-13,2023-11-18,2023-11-18,0,0.234,0.329,0.074,643.1,435.2,477.7,8326.01,0,9.765625,1.3462424115553695,0.316,11,Monday,Low
ORD-104203,SUP-026,0.782,Europe,Textiles,Road,2024-06-25,2024-07-01,2024-07-01,0,0.295,0.249,0.028,322.5,342.9,362.1,8077.0,0,5.599300087489077,0.8906379453189726,0.215,6,Tuesday,Low
ORD-104204,SUP-029,0.765,Middle East/Africa,Automotive Parts,Road,2023-08-11,2023-08-16,2023-08-16,0,0.295,0.213,0.082,512.4,439.0,500.4,8237.03,0,13.986332574031884,1.023980815347722,0.223,8,Friday,Low
ORD-104205,SUP-031,0.712,North America,Machinery,Sea,2023-01-15,2023-02-04,2023-02-04,0,0.413,0.07,0.103,423.7,499.6,404.3,1499.61,0,-19.075260208166533,1.0479841701706654,0.248,1,Sunday,Low
ORD-104206,SUP-011,0.936,Europe,Textiles,Road,2024-08-19,2024-08-23,2024-08-23,0,0.176,0.258,0.053,221.5,493.4,439.0,6610.38,0,-11.025537089582485,0.5045558086560364,0.129,8,Monday,Low
ORD-104207,SUP-021,0.656,North America,Pharma,Sea,2024-02-06,2024-02-27,2024-03-01,3,0.337,0.23,0.0,227.4,526.6,518.4,12805.63,1,-1.557159134067612,0.43865740740740744,0.268,2,Tuesday,Low
ORD-104208,SUP-019,0.75,North America,Machinery,Sea,2024-03-31,2024-04-21,2024-04-26,5,0.622,0.37,0.095,318.2,531.4,490.0,3063.29,1,-7.790741437711701,0.6493877551020408,0.344,3,Sunday,Medium
ORD-104209,SUP-018,0.727,Europe,Electronics,Road,2023-05-10,2023-05-16,2023-05-16,0,0.353,0.203,0.021,533.1,423.2,494.1,4345.57,0,16.753308128544433,1.0789313904068003,0.241,5,Wednesday,Low
ORD-104210,SUP-030,0.76,Middle East/Africa,Textiles,Air,2023-12-15,2023-12-19,2023-12-19,0,0.0,0.0,0.051,343.8,353.7,393.4,4509.01,0,11.224201300537176,0.8739196746314185,0.104,12,Friday,Low
ORD-104211,SUP-030,0.76,North America,Textiles,Road,2023-09-07,2023-09-10,2023-09-10,0,0.205,0.113,0.087,559.1,498.7,580.3,2602.71,0,16.36254261078804,0.9634671721523351,0.183,9,Thursday,Low
ORD-104212,SUP-013,0.8,Latin America,Machinery,Air,2023-12-21,2023-12-23,2023-12-23,0,0.3,0.201,0.073,584.2,492.0,496.5,6914.51,0,0.9146341463414633,1.1766364551863042,0.206,12,Thursday,Low
ORD-104213,SUP-026,0.782,Asia Pacific,Automotive Parts,Road,2024-07-27,2024-07-31,2024-08-15,15,0.455,0.378,0.048,527.0,376.6,307.0,7547.66,1,-18.481147105682428,1.716612377850163,0.284,7,Saturday,Low
ORD-104214,SUP-026,0.782,Latin America,Textiles,Road,2024-01-15,2024-01-18,2024-01-18,0,0.337,0.0,0.021,506.7,499.0,518.3,19176.46,0,3.8677354709418745,0.9776191394945013,0.175,1,Monday,Low
ORD-104215,SUP-028,0.644,Middle East/Africa,Textiles,Sea,2023-10-01,2023-10-23,2023-10-26,3,0.307,0.32,0.0,674.9,437.8,575.0,7586.95,1,31.338510735495657,1.1737391304347826,0.283,10,Sunday,Low
ORD-104216,SUP-039,0.777,Asia Pacific,Pharma,Rail,2023-10-08,2023-10-14,2023-10-14,0,0.053,0.315,0.056,501.4,427.2,283.4,2611.81,0,-33.66104868913858,1.7692307692307694,0.174,10,Sunday,Low
ORD-104217,SUP-019,0.75,Europe,Automotive Parts,Road,2023-12-02,2023-12-06,2023-12-06,0,0.122,0.337,0.038,608.2,635.3,746.9,10196.88,0,17.566504013851727,0.8142991029588968,0.204,12,Saturday,Low
ORD-104218,SUP-021,0.656,Asia Pacific,Machinery,Sea,2023-09-15,2023-10-07,2023-10-07,0,0.417,0.375,0.32,325.6,412.0,324.1,3891.21,0,-21.334951456310673,1.0046282011724776,0.365,9,Friday,Medium
ORD-104219,SUP-015,0.574,Middle East/Africa,Textiles,Sea,2023-12-05,2023-12-27,2023-12-27,0,0.586,0.152,0.0,557.4,593.6,751.3,7189.6,0,26.56671159029648,0.7419140157061094,0.347,12,Tuesday,Medium
ORD-104220,SUP-005,0.967,Middle East/Africa,FMCG,Sea,2024-08-09,2024-09-01,2024-09-08,7,0.788,0.615,0.2,530.7,398.4,341.4,825.59,1,-14.307228915662652,1.5544815465729351,0.363,8,Friday,Medium
ORD-104221,SUP-006,0.63,Middle East/Africa,Automotive Parts,Road,2023-10-04,2023-10-08,2023-10-08,0,0.066,0.386,0.068,794.6,602.7,525.1,2486.81,0,-12.875394060063053,1.5132355741763472,0.252,10,Wednesday,Low
ORD-104222,SUP-037,0.757,Middle East/Africa,Electronics,Road,2023-04-03,2023-04-08,2023-04-08,0,0.441,0.279,0.006,462.4,250.7,243.9,5810.02,0,-2.7124052652572725,1.8958589585895858,0.264,4,Monday,Low
